Year,Month,Day,Site,Transect Location,Lysimeter,Depth_cm,Time (24hr),Time Zone_EDT/EST,    DIC     (if >50mL),SO4,FE,DOC,NUTR,GHG Shake,GHG Fill,Temp_c,pH,Conductivity_uScm,DO_mgL,Field Notes
2022,8,18,GWI,Surface Water,B,0,,,x,x,x,x,x,x,x,23.3,,,10.48,
2022,8,18,GWI,Surface Water,C,0,,,x,x,x,x,x,x,x,26.5,,,9.383,
2022,8,31,MSM,Upland,A,10,,,,,,,,,,,,,,
2022,8,31,MSM,Upland,A,20,,,x,x,x,x,x,,,,,,1.896,
2022,8,31,MSM,Upland,A,45,,,,x,x,x,x,,,,,,,
2022,8,31,MSM,Upland,B,10,,,x,x,x,x,x,,,,,,1.052,
2022,8,31,MSM,Upland,B,20,,,x,x,x,x,x,,,,,,2.506,
2022,8,31,MSM,Upland,B,45,,,x,x,x,x,x,,,,,,,
2022,8,31,MSM,Upland,C,10,,,x,x,x,x,x,,,,,,1.266,
2022,8,31,MSM,Upland,C,20,,,x,x,x,x,x,,,,,,2.344,
2022,8,31,MSM,Upland,C,45,,,,x,,,,,,,,,,
2022,8,31,MSM,Transition,A,10,,,x,x,x,x,x,,,,,,0.714,
2022,8,31,MSM,Transition,A,20,,,x,x,x,x,x,,,,,,0.487,
2022,8,31,MSM,Transition,A,45,,,,x,x,x,x,,,,,,,
2022,8,31,MSM,Transition,B,10,,,x,x,x,x,x,,,,,,2.046,
2022,8,31,MSM,Transition,B,20,,,x,x,x,,x,,,,,,0.095,
2022,8,31,MSM,Transition,B,45,,,x,x,x,,x,,,,,,1.3,
2022,8,31,MSM,Transition,C,10,,,x,x,x,x,x,,,,,,5.774,
2022,8,31,MSM,Transition,C,20,,,x,x,x,x,x,,,,,,1.209,
2022,8,31,MSM,Transition,C,45,,,x,x,x,x,x,,,,,,2.598,
2022,8,31,MSM,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0.37,
2022,8,31,MSM,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0,
2022,8,31,MSM,Wetland,A,45,,,x,x,x,x,x,x,x,,,,0,
2022,8,31,MSM,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0,
2022,8,31,MSM,Wetland,B,20,,,x,x,x,x,x,x,x,,,,0,
2022,8,31,MSM,Wetland,B,45,,,x,x,x,x,x,x,x,,,,,
2022,8,31,MSM,Wetland,C,10,,,,,,,,,,,,,0,
2022,8,31,MSM,Wetland,C,20,,,x,x,x,x,x,,,,,,0,
2022,8,31,MSM,Wetland,C,45,,,,,,,,,,,,,,
2022,8,31,MSM,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,8.408,
2022,8,31,MSM,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,8.605,
2022,8,31,MSM,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,9.068,
2022,9,19,GCW,Upland,A,10,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,A,20,,,,x,,,,,,,,,,
2022,9,19,GCW,Upland,A,45,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,B,10,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,B,20,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,B,45,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,C,10,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,C,20,,,,,,,,,,,,,,
2022,9,19,GCW,Upland,C,45,,,,,,,,,,,,,,
2022,9,19,GCW,Transition,A,10,,,,,,,,,,,,,,
2022,9,19,GCW,Transition,A,20,,,x,x,x,x,x,,,,,,0.55,
2022,9,19,GCW,Transition,A,45,,,x,x,x,x,x,,,,,,,
2022,9,19,GCW,Transition,B,10,,,x,x,x,x,x,,,,,,1.139,
2022,9,19,GCW,Transition,B,20,,,x,x,x,x,x,,,,,,0.581,
2022,9,19,GCW,Transition,B,45,,,x,x,,,,,,,,,,
2022,9,19,GCW,Transition,C,10,,,,x,,,,,,,,,,
2022,9,19,GCW,Transition,C,20,,,x,x,,,,,,,,,,
2022,9,19,GCW,Transition,C,45,,,x,x,,,,,,,,,,
2022,9,19,GCW,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,A,45,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,B,20,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,B,45,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,C,10,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,C,20,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Wetland,C,45,,,x,x,x,x,x,x,x,,,,0,
2022,9,19,GCW,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,4.772,
2022,9,19,GCW,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,4.96,
2022,9,19,GCW,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,5.007,
2022,9,18,MSM,Upland,A,10,,,,,,,x,,,,,,,
2022,9,18,MSM,Upland,A,20,,,x,x,x,x,x,,,,,,2.362,
2022,9,18,MSM,Upland,A,45,,,,x,x,x,x,,,,,,,
2022,9,18,MSM,Upland,B,10,,,x,x,x,x,x,,,,,,3.298,
2022,9,18,MSM,Upland,B,20,,,x,x,x,x,x,,,,,,,
2022,9,18,MSM,Upland,B,45,,,x,x,x,x,x,,,,,,,
2022,9,18,MSM,Upland,C,10,,,x,x,x,x,x,,,,,,1.715,
2022,9,18,MSM,Upland,C,20,,,x,x,x,x,x,,,,,,1.46,
2022,9,18,MSM,Upland,C,45,,,,x,x,,x,,,,,,,
2022,9,18,MSM,Transition,A,10,,,x,x,x,x,x,,,,,,0.434,
2022,9,18,MSM,Transition,A,20,,,x,x,x,x,x,,,,,,0.998,
2022,9,18,MSM,Transition,A,45,,,,x,x,,x,,,,,,,
2022,9,18,MSM,Transition,B,10,,,x,x,x,x,x,,,,,,1.501,
2022,9,18,MSM,Transition,B,20,,,x,x,x,x,x,,,,,,0.891,
2022,9,18,MSM,Transition,B,45,,,,,,,,,,,,,,
2022,9,18,MSM,Transition,C,10,,,x,x,x,x,x,,,,,,1.991,
2022,9,18,MSM,Transition,C,20,,,x,x,x,x,x,,,,,,0.971,
2022,9,18,MSM,Transition,C,45,,,x,x,x,,x,,,,,,1.17,
2022,9,18,MSM,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0.365,
2022,9,18,MSM,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0.211,
2022,9,18,MSM,Wetland,A,45,,,,x,x,x,x,x,x,,,,0,
2022,9,18,MSM,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0.059,
2022,9,18,MSM,Wetland,B,20,,,x,x,x,x,x,x,x,,,,0,
2022,9,18,MSM,Wetland,B,45,,,,x,x,,x,x,x,,,,,
2022,9,18,MSM,Wetland,C,10,,,x,x,x,x,x,x,x,,,,0,
2022,9,18,MSM,Wetland,C,20,,,x,x,x,x,x,x,x,,,,0,
2022,9,18,MSM,Wetland,C,45,,,,x,x,,x,x,x,,,,,
2022,9,18,MSM,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,8.707,
2022,9,18,MSM,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,9.222,
2022,9,18,MSM,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,8.6,
2022,9,22,GWI,Upland,A,10,,,,,,,,,,,,,,
2022,9,22,GWI,Upland,A,20,,,x,x,x,x,x,,,,,,2.462,
2022,9,22,GWI,Upland,A,45,,,,x,,,,,,,,,,
2022,9,22,GWI,Upland,B,10,,,x,x,x,x,x,,,,,,1.456,
2022,9,22,GWI,Upland,B,20,,,x,x,x,x,x,,,,,,0.928,
2022,9,22,GWI,Upland,B,45,,,x,x,,,x,,,,,,,
2022,9,22,GWI,Upland,C,10,,,x,x,x,x,x,,,,,,0.356,
2022,9,22,GWI,Upland,C,20,,,x,x,,,,,,,,,0.45,
2022,9,22,GWI,Upland,C,45,,,,,,,,,,,,,,
2022,9,22,GWI,Transition,A,10,,,x,x,x,x,x,,,,,,0.333,
2022,9,22,GWI,Transition,A,20,,,x,x,x,x,x,,,,,,0.454,
2022,9,22,GWI,Transition,A,45,,,,x,,,,,,,,,,
2022,9,22,GWI,Transition,B,10,,,x,x,x,x,x,,,,,,0.683,
2022,9,22,GWI,Transition,B,20,,,x,x,x,x,x,,,,,,0,
2022,9,22,GWI,Transition,B,45,,,x,x,x,x,x,,,,,,0.869,
2022,9,22,GWI,Transition,C,10,,,x,x,x,x,,,,,,,1.743,
2022,9,22,GWI,Transition,C,20,,,x,x,x,x,x,,,,,,0.757,
2022,9,22,GWI,Transition,C,45,,,,x,,,x,,,,,,,
2022,9,22,GWI,Wetland,A,10,,,x,x,x,x,x,,,,,,1.055,
2022,9,22,GWI,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0.155,
2022,9,22,GWI,Wetland,A,45,,,x,x,x,x,x,x,x,,,,,
2022,9,22,GWI,Wetland,B,10,,,x,x,x,x,x,,,,,,0.424,
2022,9,22,GWI,Wetland,B,20,,,x,x,x,x,x,,,,,,0.366,
2022,9,22,GWI,Wetland,B,45,,,x,x,x,x,x,,,,,,0.058,
2022,9,22,GWI,Wetland,C,10,,,x,x,x,x,x,,,,,,0.666,
2022,9,22,GWI,Wetland,C,20,,,x,x,x,x,x,,,,,,0.545,
2022,9,22,GWI,Wetland,C,45,,,x,x,x,x,x,,,,,,0.173,
2022,9,22,GWI,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,5.866,
2022,9,22,GWI,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,6.43,
2022,9,22,GWI,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,6.528,
2022,10,11,GCW,Upland,A,10,,,,,,,,,,,,,,
2022,10,11,GCW,Upland,A,20,,,,x,x,,x,,,,,,,
2022,10,11,GCW,Upland,A,45,,,,,,,,,,,,,,
2022,10,11,GCW,Upland,B,10,,,,x,,,x,,,,,,,
2022,10,11,GCW,Upland,B,20,,,,x,x,x,x,,,,,,,
2022,10,11,GCW,Upland,B,45,,,,x,,,,,,,,,,
2022,10,11,GCW,Upland,C,10,,,,,,,,,,,,,,
2022,10,11,GCW,Upland,C,20,,,,x,,,,,,,,,,
2022,10,11,GCW,Upland,C,45,,,,,,,,,,,,,,
2022,10,11,GCW,Transition,A,10,,,,x,,,,,,,,,,
2022,10,11,GCW,Transition,A,20,,,x,x,x,x,x,,,,,,,
2022,10,11,GCW,Transition,A,45,,,x,x,x,x,x,,,,,,,
2022,10,11,GCW,Transition,B,10,,,x,x,x,x,x,,,,,,0.069,
2022,10,11,GCW,Transition,B,20,,,x,x,x,x,x,,,,,,0.089,
2022,10,11,GCW,Transition,B,45,,,x,x,x,x,x,,,,,,,
2022,10,11,GCW,Transition,C,10,,,,x,x,x,x,,,,,,,
2022,10,11,GCW,Transition,C,20,,,x,x,x,x,x,,,,,,,
2022,10,11,GCW,Transition,C,45,,,,x,x,x,x,,,,,,,
2022,10,11,GCW,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,A,45,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,B,20,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,B,45,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,C,10,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,C,20,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Wetland,C,45,,,x,x,x,x,x,x,x,,,,0,
2022,10,11,GCW,Surface Water,A,0,,,x,x,x,x,x,x,x,14.4,,,8.307,
2022,10,11,GCW,Surface Water,B,0,,,x,x,x,x,x,x,x,13.7,,,7.561,
2022,10,11,GCW,Surface Water,C,0,,,x,x,x,x,x,x,x,13.9,,,6.054,
2022,10,14,GWI,Upland,A,10,,,,x,,,x,,,,,,,
2022,10,14,GWI,Upland,A,20,,,x,x,x,x,x,,,,,,3.187,
2022,10,14,GWI,Upland,A,45,,,,x,x,x,x,,,,,,,
2022,10,14,GWI,Upland,B,10,,,x,x,x,x,x,,,,,,2.386,
2022,10,14,GWI,Upland,B,20,,,x,x,,,,,,,,,1.707,
2022,10,14,GWI,Upland,B,45,,,,,,,,,,,,,,
2022,10,14,GWI,Upland,C,10,,,x,x,,,,,,,,,,
2022,10,14,GWI,Upland,C,20,,,x,x,,,,,,,,,,
2022,10,14,GWI,Upland,C,45,,,,,,,,,,,,,,
2022,10,14,GWI,Transition,A,10,,,x,x,x,x,x,,,,,,2.176,
2022,10,14,GWI,Transition,A,20,,,,x,,,x,,,,,,,
2022,10,14,GWI,Transition,A,45,,,,x,,,,,,,,,,
2022,10,14,GWI,Transition,B,10,,,x,x,x,x,x,,,,,,1.262,
2022,10,14,GWI,Transition,B,20,,,x,x,,,,,,,,,0.111,
2022,10,14,GWI,Transition,B,45,,,,x,,,,,,,,,,
2022,10,14,GWI,Transition,C,10,,,x,x,,,,,,,,,0.944,
2022,10,14,GWI,Transition,C,20,,,x,x,x,x,x,,,,,,1.214,
2022,10,14,GWI,Transition,C,45,,,,x,x,,x,,,,,,,
2022,10,14,GWI,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0.766,
2022,10,14,GWI,Wetland,A,20,,,x,x,x,x,x,x,x,,,,0.621,
2022,10,14,GWI,Wetland,A,45,,,,x,x,x,x,x,x,,,,0.327,
2022,10,14,GWI,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0.911,
2022,10,14,GWI,Wetland,B,20,,,x,x,x,x,x,,,,,,0.642,
2022,10,14,GWI,Wetland,B,45,,,x,x,x,x,x,,,,,,,
2022,10,14,GWI,Wetland,C,10,,,x,x,x,x,x,x,x,,,,2.345,
2022,10,14,GWI,Wetland,C,20,,,,x,x,x,x,x,x,,,,,
2022,10,14,GWI,Wetland,C,45,,,,x,,,,,x,,,,,
2022,10,14,GWI,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,9.093,
2022,10,14,GWI,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,8.958,
2022,10,14,GWI,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,8.813,
2022,10,27,MSM,Upland,A,10,,,,,,,,,,,,,,
2022,10,27,MSM,Upland,A,20,,,,x,x,x,x,,,,,,,
2022,10,27,MSM,Upland,A,45,,,,x,x,,x,,,,,,,
2022,10,27,MSM,Upland,B,10,,,x,x,x,x,x,,,,,,0.925,
2022,10,27,MSM,Upland,B,20,,,,x,x,x,x,,,,,,,
2022,10,27,MSM,Upland,B,45,,,,x,x,,x,,,,,,,
2022,10,27,MSM,Upland,C,10,,,x,x,x,x,x,,,,,,0.982,
2022,10,27,MSM,Upland,C,20,,,x,x,x,x,x,,,,,,0.949,
2022,10,27,MSM,Upland,C,45,,,,x,x,,x,,,,,,,
2022,10,27,MSM,Transition,A,10,,,x,x,x,x,x,,,,,,0.414,
2022,10,27,MSM,Transition,A,20,,,x,x,x,x,x,,,,,,0.407,
2022,10,27,MSM,Transition,A,45,,,,x,x,,x,,,,,,,
2022,10,27,MSM,Transition,B,10,,,x,x,x,x,x,,,,,,3.142,
2022,10,27,MSM,Transition,B,20,,,x,x,x,x,x,,,,,,0.685,
2022,10,27,MSM,Transition,B,45,,,,x,x,,x,,,,,,,
2022,10,27,MSM,Transition,C,10,,,x,x,x,x,x,,,,,,0.745,
2022,10,27,MSM,Transition,C,20,,,x,x,x,x,x,,,,,,0.693,
2022,10,27,MSM,Transition,C,45,,,,x,x,x,x,,,,,,,
2022,10,27,MSM,Wetland,A,10,,,x,x,x,x,x,x,x,,,,0.94,
2022,10,27,MSM,Wetland,A,20,,,x,x,x,x,x,x,x,14.9,,,0.651,
2022,10,27,MSM,Wetland,A,45,,,,x,x,x,x,x,,,,,,
2022,10,27,MSM,Wetland,B,10,,,x,x,x,x,x,x,x,,,,0.269,
2022,10,27,MSM,Wetland,B,20,,,x,x,x,x,x,x,x,,,,0.026,
2022,10,27,MSM,Wetland,B,45,,,,x,x,,,x,x,,,,,
2022,10,27,MSM,Wetland,C,10,,,x,x,x,x,x,x,x,,,,0,
2022,10,27,MSM,Wetland,C,20,,,x,x,x,x,x,x,x,,,,0,
2022,10,27,MSM,Wetland,C,45,,,,x,,,x,x,x,,,,,
2022,10,27,MSM,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,8.743,
2022,10,27,MSM,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,10.75,
2022,10,27,MSM,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,10.59,
2022,11,13,MSM,Upland,A,10,,,,x,,,,,,,,,,
2022,11,13,MSM,Upland,A,20,,,,x,,,,,,,,,,
2022,11,13,MSM,Upland,A,45,,,,,,,,,,,,,,
2022,11,13,MSM,Upland,B,10,,,x,x,,,,,,,,,,
2022,11,13,MSM,Upland,B,20,,,,x,,,,,,,,,,
2022,11,13,MSM,Upland,B,45,,,,x,,,,,,,,,,
2022,11,13,MSM,Upland,C,10,,,x,x,,,,,,,,,,
2022,11,13,MSM,Upland,C,20,,,x,x,,,,,,,,,,
2022,11,13,MSM,Upland,C,45,,,,x,,,,,,,,,,
2022,11,13,MSM,Transition,A,10,,,x,x,x,x,x,,,,,,,
2022,11,13,MSM,Transition,A,20,,,x,x,x,x,x,,,,,,,
2022,11,13,MSM,Transition,A,45,,,,x,x,,x,,,,,,,
2022,11,13,MSM,Transition,B,10,,,x,x,,,,,,,,,,
2022,11,13,MSM,Transition,B,20,,,x,x,,,,,,,,,,
2022,11,13,MSM,Transition,B,45,,,,x,,,,,,,,,,
2022,11,13,MSM,Transition,C,10,,,x,,,,,,,,,,,
2022,11,13,MSM,Transition,C,20,,,x,,,,,,,,,,,
2022,11,13,MSM,Transition,C,45,,,x,,,,,,,,,,,
2022,11,13,MSM,Wetland,A,10,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,A,20,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,A,45,,,,,x,,x,,,,,,,
2022,11,13,MSM,Wetland,B,10,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,B,20,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,B,45,,,,x,x,,x,x,x,,,,,
2022,11,13,MSM,Wetland,C,10,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,C,20,,,x,x,x,x,x,x,x,,,,,
2022,11,13,MSM,Wetland,C,45,,,,x,x,,x,x,x,,,,,
2022,11,13,MSM,Surface Water,A,0,,,x,x,,,,,,,,,,
2022,11,13,MSM,Surface Water,B,0,,,x,x,,,,,,,,,,
2022,11,13,MSM,Surface Water,C,0,,,x,x,,,,,,,,,,
2022,11,17,GWI,Upland,A,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,A,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,A,45,,,,x,,,,,,,,,,
2022,11,17,GWI,Upland,B,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,B,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,B,45,,,,,,,,,,,,,,
2022,11,17,GWI,Upland,C,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,C,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Upland,C,45,,,,,,,,,,,,,,
2022,11,17,GWI,Transition,A,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,A,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,A,45,,,,x,,,,,,,,,,
2022,11,17,GWI,Transition,B,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,B,20,,,x,x,x,,x,,,,,,,
2022,11,17,GWI,Transition,B,45,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,C,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,C,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Transition,C,45,,,,x,x,,x,,,,,,,
2022,11,17,GWI,Wetland,A,10,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Wetland,A,20,,,,,,,,,,,,,,
2022,11,17,GWI,Wetland,A,45,,,,x,x,x,x,,,,,,,
2022,11,17,GWI,Wetland,B,10,,,x,x,x,x,x,x,x,,,,,
2022,11,17,GWI,Wetland,B,20,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Wetland,B,45,,,x,x,x,x,x,,,,,,,
2022,11,17,GWI,Wetland,C,10,,,x,x,x,,x,,,,,,,
2022,11,17,GWI,Wetland,C,20,,,,,,,,,,,,,,
2022,11,17,GWI,Wetland,C,45,,,,,,,,,,,,,,
2022,11,17,GWI,Surface Water,A,0,,,x,x,x,x,x,x,x,,,,,
2022,11,17,GWI,Surface Water,B,0,,,x,x,x,x,x,x,x,,,,,
2022,11,17,GWI,Surface Water,C,0,,,x,x,x,x,x,x,x,,,,,
2022,11,15,GCW,Upland,A,10,,,,,,,,,,,,,,
2022,11,15,GCW,Upland,A,20,,,,,,,,,,,,,,
2022,11,15,GCW,Upland,A,45,,,,,,,,,,,,,,
2022,11,15,GCW,Upland,B,10,,,x,x,,,,,,,,,,
2022,11,15,GCW,Upland,B,20,,,,x,,,,,,,,,,
2022,11,15,GCW,Upland,B,45,,,,,,,,,,,,,,
2022,11,15,GCW,Upland,C,10,,,x,x,,,,,,,,,,
2022,11,15,GCW,Upland,C,20,,,,x,,,,,,,,,,
2022,11,15,GCW,Upland,C,45,,,,x,,,,,,,,,,
2022,11,15,GCW,Transition,A,10,,,,,,,,,,,,,,
2022,11,15,GCW,Transition,A,20,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,A,45,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,B,10,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,B,20,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,B,45,,,,x,,,,,,,,,,
2022,11,15,GCW,Transition,C,10,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,C,20,,,x,x,,,,,,,,,,
2022,11,15,GCW,Transition,C,45,,,,x,,,,,,,,,,
2022,11,15,GCW,Wetland,A,10,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,A,20,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,A,45,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,B,10,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,B,20,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,B,45,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,C,10,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,C,20,,,,,,,,,,,,,,
2022,11,15,GCW,Wetland,C,45,,,,,,,,,,,,,,
2022,11,15,GCW,Surface Water,A,0,,,x,x,,,,,,,,,,
2022,11,15,GCW,Surface Water,B,0,,,x,x,,,,,,,,,,
2022,11,15,GCW,Surface Water,C,0,,,x,x,,,,,,,,,,
